p_val;avg_log2FC;pct.1;pct.2;p_val_adj;cluster;gene
0;0,646492884;0,975;0,718;0;Texeeff;Snrpb
0;0,644710662;0,649;0,126;0;Texeeff;Orc6
0;0,642378325;0,88;0,364;0;Texeeff;Ndufa12
0;0,642159833;0,78;0,231;0;Texeeff;Mrps6
0;0,640159123;0,738;0,145;0;Texeeff;Mrps28
0;0,634954198;0,936;0,533;0;Texeeff;Psmb6
0;0,634826977;0,498;0,059;0;Texeeff;Aurkb
0;0,633835498;0,746;0,182;0;Texeeff;Bzw2
0;0,631909248;0,898;0,447;0;Texeeff;Eif3l
0;0,631583861;0,942;0,586;0;Texeeff;Psmb2
0;0,629876373;0,882;0,402;0;Texeeff;Mrpl20
8,89E-275;0,62696477;0,84;0,474;2,76E-270;Texeeff;Slbp
0;0,626580342;0,88;0,355;0;Texeeff;Ddx21
0;0,624261683;0,995;0,923;0;Texeeff;Rpl4
0;0,62387343;0,942;0,56;0;Texeeff;Snrpd2
0;0,622844936;0,906;0,401;0;Texeeff;Uqcc2
0;0,622373843;0,906;0,46;0;Texeeff;Psma6
0;0,621547039;0,693;0,175;0;Texeeff;2700038G22Rik
0;0,621075886;0,862;0,364;0;Texeeff;Pdap1
0;0,619183165;0,753;0,167;0;Texeeff;Ruvbl1
0;0,618011728;0,463;0,053;0;Texeeff;Ccnb1
0;0,617593849;0,884;0,403;0;Texeeff;Txnl1
0;0,617003166;0,952;0,625;0;Texeeff;Uqcr10
0;0,616590566;0,688;0,098;0;Texeeff;Rrp15
0;0,615389914;0,866;0,348;0;Texeeff;Psmd7
0;0,615292814;0,901;0,491;0;Texeeff;Hprt
0;0,614185054;0,806;0,227;0;Texeeff;Adsl
0;0,613577144;0,884;0,384;0;Texeeff;Strap
0;0,611878855;0,643;0,093;0;Texeeff;Slc7a5
0;0,611290552;0,928;0,544;0;Texeeff;Sfpq
0;0,610420025;0,863;0,343;0;Texeeff;Polr2f
0;0,609495599;0,486;0,039;0;Texeeff;Marcksl1
0;0,609259889;0,857;0,359;0;Texeeff;Magoh
0;0,607491112;0,586;0,062;0;Texeeff;Tmem97
0;0,60631742;0,77;0,202;0;Texeeff;Timm50
0;0,606142634;0,887;0,416;0;Texeeff;Lsm6
0;0,604618029;0,768;0,181;0;Texeeff;Eef1e1
0;0,604515345;0,931;0,559;0;Texeeff;Ptges3
0;0,601779154;0,871;0,447;0;Texeeff;Polr2l
0;0,60163288;0,861;0,358;0;Texeeff;Mrpl42
0;0,600647345;0,786;0,222;0;Texeeff;Fam162a
0;0,599733003;0,595;0,094;0;Texeeff;Pmm1
0;0,599550057;0,823;0,291;0;Texeeff;Etf1
0;0,598137895;0,884;0,37;0;Texeeff;Dnajc2
0;0,597901855;0,775;0,244;0;Texeeff;Hpf1
0;0,597792637;0,891;0,456;0;Texeeff;Npm3
0;0,597569501;0,85;0,294;0;Texeeff;Eif4e
0;0,597112844;0,902;0,435;0;Texeeff;Metap2
6,24E-273;0,597003862;0,86;0,507;1,94E-268;Texeeff;Dek
0;0,596373976;0,552;0,086;0;Texeeff;Tacc3
0;0,595478889;0,729;0,163;0;Texeeff;Ruvbl2
0;0,591036515;0,905;0,494;0;Texeeff;P4hb
0;0,590432141;0,901;0,435;0;Texeeff;Rnps1
0;0,588838013;1;0,99;0;Texeeff;Cfl1
0;0,58827599;0,966;0,691;0;Texeeff;Psma3
0;0,588125262;0,879;0,407;0;Texeeff;Ssr2
0;0,584478893;0,912;0,457;0;Texeeff;Ndufb6
0;0,584116014;0,554;0,045;0;Texeeff;Gins2
0;0,582734755;0,803;0,306;0;Texeeff;Nucks1
0;0,582634195;0,837;0,362;0;Texeeff;Anapc5
2,08E-270;0,577835475;0,952;0,712;6,46E-266;Texeeff;Prelid1
1,16E-296;0,574931394;0,948;0,702;3,61E-292;Texeeff;Cox6a1
0;0,573381144;0,906;0,483;0;Texeeff;Smarca5
0;0,572371051;0,877;0,399;0;Texeeff;Glrx3
2,43E-283;0,571564994;0,847;0,438;7,55E-279;Texeeff;Manf
1,33E-307;0,571305676;0,913;0,488;4,14E-303;Texeeff;Cct4
0;0,56913911;0,787;0,3;0;Texeeff;Usp1
0;0,569061477;0,974;0,771;0;Texeeff;Atp5a1
0;0,568639146;0,7;0,117;0;Texeeff;Aimp2
0;0,568626226;0,606;0,061;0;Texeeff;Gcsh
0;0,568054037;0,697;0,159;0;Texeeff;Rrp1b
0;0,566228209;0,904;0,488;0;Texeeff;Ndufc2
0;0,565298611;0,831;0,293;0;Texeeff;Pin1
0;0,565179019;0,979;0,821;0;Texeeff;Slc25a3
2,41E-289;0,563683883;0,94;0,622;7,50E-285;Texeeff;Lsm4
0;0,563533846;0,717;0,185;0;Texeeff;Hat1
0;0,562830542;0,752;0,198;0;Texeeff;Fh1
0;0,561380345;0,468;0,063;0;Texeeff;Tpx2
0;0,559498821;0,777;0,235;0;Texeeff;Wdr43
0;0,55891396;0,996;0,952;0;Texeeff;Rbm3
0;0,558795376;0,796;0,276;0;Texeeff;Psmd1
0;0,55804702;0,768;0,243;0;Texeeff;Ak6
0;0,556449095;0,88;0,377;0;Texeeff;Mat2a
2,45E-273;0,55427582;0,996;0,86;7,61E-269;Texeeff;Cnbp
0;0,553135369;0,782;0,226;0;Texeeff;Smarcc1
0;0,552587353;0,641;0,103;0;Texeeff;Sigmar1
0;0,551613026;0,811;0,362;0;Texeeff;Naa10
1,00E-275;0,551435901;0,933;0,534;3,11E-271;Texeeff;Eif2s2
0;0,549753849;0,842;0,372;0;Texeeff;Ak2
0;0,549549748;0,901;0,449;0;Texeeff;Ube2n
0;0,54950769;0,986;0,861;0;Texeeff;Cox5b
0;0,54834607;0,822;0,28;0;Texeeff;Eprs
0;0,548004467;0,813;0,298;0;Texeeff;Supt16
0;0,547742739;0,718;0,16;0;Texeeff;Nudt5
0;0,546331209;0,849;0,353;0;Texeeff;Mrpl54
4,75E-306;0,546240391;0,901;0,454;1,48E-301;Texeeff;U2af2
0;0,545359445;0,628;0,146;0;Texeeff;Cenpw
1,58E-290;0,545332898;0,946;0,639;4,92E-286;Texeeff;Atp5o.1
0;0,544827894;0,732;0,256;0;Texeeff;Plp2
0;0,544644711;0,754;0,208;0;Texeeff;Naa50
0;0,542835736;0,832;0,321;0;Texeeff;Tufm
0;0,541650122;0,735;0,291;0;Texeeff;Dnmt1
0;0,541529281;0,609;0,175;0;Texeeff;Incenp
0;0,540770679;0,864;0,384;0;Texeeff;Gars
0;0,539338963;0,811;0,302;0;Texeeff;Trim28
0;0,538712065;0,808;0,251;0;Texeeff;Psme3
0;0,537143354;0,612;0,092;0;Texeeff;Nop2
2,83E-246;0,536575698;0,933;0,537;8,79E-242;Texeeff;Tomm20
3,74E-266;0,535651438;0,944;0,633;1,16E-261;Texeeff;Vdac2
0;0,533693843;0,821;0,293;0;Texeeff;Gtpbp4
0;0,532313602;0,687;0,134;0;Texeeff;Rrs1
4,36E-275;0,53220833;0,89;0,492;1,35E-270;Texeeff;Nudt21
0;0,531528908;0,817;0,308;0;Texeeff;Psmd3
0;0,530642579;0,537;0,053;0;Texeeff;Dhfr
0;0,530567674;0,879;0,409;0;Texeeff;Idh3a
0;0,529857432;0,661;0,108;0;Texeeff;Ppp1r14b
0;0,528459595;0,825;0,346;0;Texeeff;Hnrnpd
8,14E-259;0,528439446;0,995;0,875;2,53E-254;Texeeff;Psme2
0;0,527325252;0,848;0,33;0;Texeeff;Mrpl15
0;0,523877392;0,699;0,146;0;Texeeff;Noc2l
6,23E-301;0,522955998;0,879;0,419;1,94E-296;Texeeff;Eif4g1
0;0,522917519;0,848;0,375;0;Texeeff;Phf5a
1,32E-258;0,520881556;0,925;0,519;4,11E-254;Texeeff;Timm13
1,10E-219;0,520048333;0,963;0,779;3,43E-215;Texeeff;Pdia3
1,35E-252;0,520033411;0,887;0,523;4,20E-248;Texeeff;Tmem14c
0;0,51828455;0,784;0,229;0;Texeeff;Nip7
0;0,517894167;0,814;0,305;0;Texeeff;Kpnb1
0;0,51788552;0,565;0,047;0;Texeeff;Ctps
5,85E-282;0,517783089;0,898;0,488;1,82E-277;Texeeff;Ube2l3
1,60E-250;0,517464805;0,862;0,497;4,96E-246;Texeeff;Mrpl18
3,71E-262;0,517223696;0,821;0,403;1,15E-257;Texeeff;Hmga1
2,74E-271;0,516666861;0,968;0,676;8,50E-267;Texeeff;Eif3i
1,80E-261;0,516631508;0,926;0,592;5,58E-257;Texeeff;Sdhb
0;0,516075464;0,588;0,065;0;Texeeff;Grwd1
0;0,51500684;0,565;0,076;0;Texeeff;Atad3a
0;0,514720295;0,817;0,306;0;Texeeff;Psmd12
7,41E-250;0,513731735;0,953;0,648;2,30E-245;Texeeff;Bzw1
0;0,513458482;0,81;0,314;0;Texeeff;Lsm3
0;0,512366089;0,81;0,259;0;Texeeff;Rpl7l1
6,55E-210;0,512088014;0,75;0,383;2,03E-205;Texeeff;Cmtm7
0;0,511473214;0,707;0,156;0;Texeeff;Ftsj3
0;0,511451815;0,795;0,32;0;Texeeff;Dpy30
9,88E-246;0,509941038;0,962;0,673;3,07E-241;Texeeff;Uqcrq
0;0,509740162;0,679;0,12;0;Texeeff;Ppat
0;0,509039871;0,533;0,057;0;Texeeff;Chaf1a
0;0,508801695;0,998;0,976;0;Texeeff;Rpl7a
8,22E-251;0,508661037;0,958;0,642;2,55E-246;Texeeff;Eif3c
5,22E-257;0,507866416;0,948;0,64;1,62E-252;Texeeff;Pomp
0;0,507852634;0,865;0,376;0;Texeeff;Mrps36
0;0,50772362;0,808;0,285;0;Texeeff;Chchd1
5,34E-262;0,507399554;0,947;0,586;1,66E-257;Texeeff;Ssb
1,26E-216;0,506371394;0,927;0,571;3,93E-212;Texeeff;Aprt
0;0,506361827;0,695;0,165;0;Texeeff;Pbdc1
0;0,505503158;0,728;0,168;0;Texeeff;Utp18
0;0,504582957;0,729;0,225;0;Texeeff;Vars
0;0,504150596;0,421;0,056;0;Texeeff;Cdc20
0;0,501861955;0,717;0,261;0;Texeeff;Mtch1
0;0,500808679;0,858;0,339;0;Texeeff;Timm17a
1,18E-263;0,499333001;0,961;0,745;3,67E-259;Texeeff;Atp5f1
1,57E-265;0,498851721;0,974;0,761;4,87E-261;Texeeff;Snrpg
0;0,498747253;0,553;0,084;0;Texeeff;Hmgb3
0;0,497640916;0,774;0,271;0;Texeeff;Psmb7
0;0,496062241;0,709;0,195;0;Texeeff;Cdv3
0;0,494438128;0,692;0,161;0;Texeeff;Zfp593
0;0,492557485;0,845;0,341;0;Texeeff;Rbm8a
3,42E-164;0,492466311;0,964;0,652;1,06E-159;Texeeff;Nop10
0;0,492329529;0,873;0,39;0;Texeeff;Psmc4
0;0,492256054;0,824;0,353;0;Texeeff;Nans
9,18E-274;0,491888233;0,901;0,461;2,85E-269;Texeeff;Psma5
0;0,491438977;0,764;0,213;0;Texeeff;Tars
5,98E-285;0,490615208;0,841;0,397;1,86E-280;Texeeff;Exosc8
0;0,490008629;0,655;0,121;0;Texeeff;Rcl1
0;0,489975182;0,447;0,026;0;Texeeff;Cdc6
5,22E-230;0,489103879;0,908;0,487;1,62E-225;Texeeff;Txn2
7,06E-290;0,487763493;0,832;0,381;2,19E-285;Texeeff;Smc1a
6,25E-242;0,487357827;0,917;0,537;1,94E-237;Texeeff;Swi5
6,91E-282;0,487278758;0,985;0,831;2,15E-277;Texeeff;Atp5j
0;0,487104483;0,734;0,177;0;Texeeff;Polr2h
1,44E-273;0,486903682;0,898;0,435;4,46E-269;Texeeff;Eif3d
0;0,486645033;0,794;0,262;0;Texeeff;Farsb
0;0,485579117;0,648;0,127;0;Texeeff;Ybx3
0;0,484825635;0,768;0,253;0;Texeeff;Isyna1
0;0,484637025;0,661;0,133;0;Texeeff;Mrps18b
2,52E-216;0,484585454;0,965;0,704;7,83E-212;Texeeff;Dynll1
0;0,484558318;0,812;0,321;0;Texeeff;Psmd6
3,16E-222;0,484168334;0,931;0,609;9,81E-218;Texeeff;Ddx39b
0;0,483984809;0,65;0,155;0;Texeeff;Ppih
2,82E-223;0,483246162;0,923;0,623;8,76E-219;Texeeff;Raly
0;0,482480267;0,721;0,184;0;Texeeff;Wdr18
0;0,481334917;0,779;0,264;0;Texeeff;Get4
2,38E-241;0,480987404;0,912;0,534;7,38E-237;Texeeff;Psmb4
0;0,480801193;0,732;0,176;0;Texeeff;Rars
0;0,480189605;0,69;0,151;0;Texeeff;Abce1
0;0,480135642;0,462;0,097;0;Texeeff;Hist1h2an
0;0,4794716;0,802;0,302;0;Texeeff;Sssca1
1,73E-264;0,4781102;0,905;0,445;5,36E-260;Texeeff;Llph
0;0,477903439;0,733;0,185;0;Texeeff;Pum3
0;0,477866528;0,692;0,196;0;Texeeff;Lrrc59
3,58E-259;0,477746206;0,885;0,456;1,11E-254;Texeeff;Eif4a3
0;0,477704174;0,468;0,061;0;Texeeff;Kif11
0;0,477424309;0,74;0,229;0;Texeeff;Srsf1
0;0,477182153;0,825;0,354;0;Texeeff;Cs
0;0,476865819;0,832;0,358;0;Texeeff;Got2
7,44E-287;0,476604307;0,868;0,407;2,31E-282;Texeeff;Dazap1
1,11E-261;0,476533035;0,896;0,426;3,46E-257;Texeeff;Fubp1
0;0,475890759;0,583;0,086;0;Texeeff;Prim1
0;0,475792828;0,619;0,095;0;Texeeff;Rpf2
0;0,474744772;0,867;0,376;0;Texeeff;Psmc5
0;0,473048902;0,413;0,073;0;Texeeff;Hist1h3b
0;0,472928786;0,629;0,123;0;Texeeff;Hmbs
2,94E-296;0,472561228;0,84;0,37;9,12E-292;Texeeff;Sae1
0;0,471538904;0,576;0,098;0;Texeeff;Rfc3
0;0,468962572;0,617;0,106;0;Texeeff;Anapc15
0;0,46886247;0,475;0,034;0;Texeeff;Mybl2
0;0,468672361;0,838;0,347;0;Texeeff;Ola1
2,91E-208;0,468198076;0,941;0,565;9,04E-204;Texeeff;Hnrnpdl
0;0,467959602;0,799;0,267;0;Texeeff;Brix1
6,99E-234;0,467815495;0,915;0,546;2,17E-229;Texeeff;Uqcrc1
0;0,467800899;0,518;0,048;0;Texeeff;Fignl1
1,66E-246;0,466947405;0,879;0,457;5,16E-242;Texeeff;Psma1
0;0,466348208;0,585;0,097;0;Texeeff;Gsto1
0;0,465067065;0,502;0,07;0;Texeeff;Tcf19
0;0,464150738;0,55;0,101;0;Texeeff;Chchd10
2,48E-228;0,463725731;0,936;0,582;7,69E-224;Texeeff;Ndufb8
1,68E-278;0,463491722;0,85;0,397;5,22E-274;Texeeff;Snrpc
0;0,463261704;0,835;0,353;0;Texeeff;Glrx5
0;0,46287074;0,79;0,263;0;Texeeff;Ddx27
4,74E-272;0,462870681;0,991;0,894;1,47E-267;Texeeff;Hnrnpf
3,70E-239;0,459846937;0,969;0,726;1,15E-234;Texeeff;Psma2
4,25E-235;0,459585867;0,884;0,474;1,32E-230;Texeeff;Psmd13
0;0,459260117;0,835;0,328;0;Texeeff;Mrpl36
0;0,458323538;0,585;0,097;0;Texeeff;Ccdc86
0;0,458101369;0,694;0,162;0;Texeeff;Pold2
0;0,457291491;0,741;0,236;0;Texeeff;Mrpl28
0;0,456581673;0,525;0,054;0;Texeeff;Hirip3
2,28E-201;0,456548296;0,866;0,497;7,09E-197;Texeeff;Slc25a4
0;0,45649073;0,637;0,115;0;Texeeff;Wdr75
0;0,456104191;0,848;0,337;0;Texeeff;Eif3g
1,03E-227;0,455887983;0,898;0,479;3,21E-223;Texeeff;Ndufv2
2,68E-218;0,455551909;0,909;0,511;8,33E-214;Texeeff;Ostc
0;0,455044512;0,511;0,048;0;Texeeff;Smyd2
0;0,454114206;0,852;0,35;0;Texeeff;Grpel1
0;0,453017454;0,8;0,283;0;Texeeff;Tcerg1
0;0,45270121;0,78;0,258;0;Texeeff;Stoml2
5,32E-218;0,452625612;0,959;0,71;1,65E-213;Texeeff;Fkbp1a
0;0,452604138;0,793;0,274;0;Texeeff;Rsl24d1
0;0,452468657;0,525;0,055;0;Texeeff;Ifrd2
3,28E-233;0,452251546;0,887;0,455;1,02E-228;Texeeff;Psmd11
0;0,45046638;0,724;0,214;0;Texeeff;Uchl5
0;0,450210731;0,62;0,118;0;Texeeff;Timm9
6,00E-216;0,450054182;0,926;0,546;1,86E-211;Texeeff;Uqcr11
1,02E-235;0,449573671;0,889;0,465;3,16E-231;Texeeff;Eif6
1,59E-269;0,449346595;0,865;0,4;4,94E-265;Texeeff;Lsm12
0;0,449053618;0,53;0,085;0;Texeeff;Ccne1
0;0,448784552;0,841;0,353;0;Texeeff;Bola3
0;0,448328358;0,822;0,313;0;Texeeff;Dars
2,72E-207;0,447626838;0,834;0,447;8,45E-203;Texeeff;Atpif1
0;0,447460699;0,803;0,31;0;Texeeff;Hnrnpc
2,50E-213;0,446732677;0,915;0,537;7,75E-209;Texeeff;Ddost
5,50E-262;0,444439674;0,834;0,39;1,71E-257;Texeeff;Uba2
0;0,44421829;0,801;0,275;0;Texeeff;Mrps7
0;0,443518476;0,574;0,088;0;Texeeff;Wdr12
0;0,442202807;0,497;0,04;0;Texeeff;Cenps
0;0,441831404;0,46;0,055;0;Texeeff;Knl1
4,14E-204;0,441510101;0,895;0,519;1,29E-199;Texeeff;Nono
0;0,441094732;0,818;0,317;0;Texeeff;Pfdn6
0;0,439976856;0,678;0,162;0;Texeeff;Noc4l
0;0,438544979;0,522;0,057;0;Texeeff;Gpatch4
2,87E-273;0,437951965;0,829;0,371;8,91E-269;Texeeff;Vdac3
0;0,437857178;0,503;0,066;0;Texeeff;Ncaph
0;0,437543014;0,59;0,113;0;Texeeff;Pabpc4
0;0,437002813;0,757;0,251;0;Texeeff;Mrpl51
0;0,436621301;0,751;0,223;0;Texeeff;Mbd3
1,10E-230;0,436481874;0,981;0,839;3,43E-226;Texeeff;Ndufa4
0;0,435791178;0,427;0,01;0;Texeeff;Bcat1
4,70E-204;0,435122991;0,918;0,536;1,46E-199;Texeeff;Pdcd5
0;0,434706509;0,682;0,174;0;Texeeff;Nudcd2
4,79E-302;0,433435139;0,841;0,352;1,49E-297;Texeeff;Ndufs8
0;0,432868709;0,582;0,124;0;Texeeff;Chaf1b
0;0,432758397;0,71;0,19;0;Texeeff;Mtap
3,06E-285;0,432747044;0,849;0,368;9,49E-281;Texeeff;Psmd14
0;0,432272949;0,649;0,131;0;Texeeff;Nifk
0;0,432255758;0,43;0,042;0;Texeeff;Esco2
1,99E-235;0,432064287;0,987;0,884;6,17E-231;Texeeff;Atp5g2
0;0,431481637;0,679;0,171;0;Texeeff;Parp1
0;0,431141717;0,492;0,042;0;Texeeff;Cdc45
1,82E-188;0,430834881;0,961;0,705;5,65E-184;Texeeff;Fus
0;0,430285875;0,715;0,244;0;Texeeff;Rpa3
4,06E-226;0,42953516;0,977;0,827;1,26E-221;Texeeff;Psmb3
0;0,429312919;0,604;0,108;0;Texeeff;Timm10
0;0,429072677;0,771;0,285;0;Texeeff;Isy1
0;0,428844257;0,637;0,138;0;Texeeff;Nup85
2,63E-196;0,428464005;0,89;0,52;8,17E-192;Texeeff;Prdx2
0;0,428394832;0,619;0,129;0;Texeeff;Ndufaf4
0;0,428203205;0,75;0,224;0;Texeeff;Tardbp
3,05E-286;0,427251475;0,841;0,364;9,48E-282;Texeeff;Snrnp40
0;0,4266331;0,77;0,223;0;Texeeff;Hdac2
0;0,426210734;0,819;0,325;0;Texeeff;Nubp1
7,25E-203;0,424646693;0,903;0,511;2,25E-198;Texeeff;Eloc
3,43E-283;0,424463896;0,863;0,377;1,06E-278;Texeeff;Srsf10
3,53E-196;0,423982482;0,895;0,523;1,10E-191;Texeeff;Eif4h
0;0,42374599;0,746;0,223;0;Texeeff;Tomm70a
5,02E-217;0,423616134;0,882;0,472;1,56E-212;Texeeff;Minos1
2,50E-192;0,42326866;0,92;0,559;7,77E-188;Texeeff;Bsg
2,75E-191;0,422536668;0,9;0,538;8,55E-187;Texeeff;Ppm1g
2,51E-282;0,421673028;0,831;0,36;7,79E-278;Texeeff;Gadd45gip1
0;0,421094199;0,747;0,226;0;Texeeff;Pes1
0;0,420920158;0,82;0,318;0;Texeeff;St13
0;0,42032293;0,473;0,041;0;Texeeff;Rad51ap1
0;0,420200443;0,683;0,262;0;Texeeff;Etfb
1,00E-250;0,420087629;0,876;0,408;3,11E-246;Texeeff;Ndufb2
0;0,420079321;0,738;0,218;0;Texeeff;Mydgf
0;0,418179467;0,647;0,127;0;Texeeff;Memo1
3,28E-234;0,41752121;0,861;0,424;1,02E-229;Texeeff;Psmd2
0;0,416186429;0,726;0,219;0;Texeeff;Dera
0;0,41593336;0,525;0,064;0;Texeeff;Timeless
2,27E-202;0,414132454;0,908;0,478;7,05E-198;Texeeff;Rrp1
0;0,412371931;0,625;0,12;0;Texeeff;Prmt3
2,64E-297;0,411916125;0,792;0,327;8,19E-293;Texeeff;Sdhd
8,36E-259;0,411916113;0,871;0,394;2,60E-254;Texeeff;Trp53
0;0,411520812;0,597;0,113;0;Texeeff;Rrp9
2,08E-186;0,409515322;0,916;0,509;6,45E-182;Texeeff;Pole4
0;0,40947032;0,71;0,184;0;Texeeff;Ncbp2
0;0,408437337;0,691;0,193;0;Texeeff;Emc8
5,72E-171;0,407919599;0,908;0,583;1,78E-166;Texeeff;Rbbp4
0;0,407693121;0,5;0,049;0;Texeeff;Cenpm
0;0,40751009;0,629;0,123;0;Texeeff;Fam136a
6,90E-255;0,407475764;0,848;0,382;2,14E-250;Texeeff;Psmc2
0;0,40715126;0,543;0,093;0;Texeeff;Mad2l1
0;0,407034441;0,792;0,302;0;Texeeff;Kdelr2
0;0,406516512;0,81;0,285;0;Texeeff;Gps1
1,29E-229;0,406277858;0,993;0,91;4,00E-225;Texeeff;Sumo2
0;0,405922214;0,608;0,104;0;Texeeff;Smco4
0;0,405885375;0,361;0,049;0;Texeeff;Hist1h1a
0;0,405807111;0,582;0,08;0;Texeeff;Nup43
1,32E-224;0,405223463;0,879;0,438;4,09E-220;Texeeff;Elavl1
0;0,405108003;0,774;0,294;0;Texeeff;Acp1
1,30E-243;0,404974164;0,839;0,38;4,04E-239;Texeeff;Ahsa1
1,23E-119;0,40467261;0,916;0,655;3,83E-115;Texeeff;Cotl1
0;0,404387583;0,792;0,271;0;Texeeff;Clns1a
1,19E-182;0,404254705;0,962;0,699;3,69E-178;Texeeff;Cox7b
7,26E-264;0,404196183;0,734;0,311;2,25E-259;Texeeff;Rfc2
4,26E-176;0,403344923;0,966;0,766;1,32E-171;Texeeff;Hnrnpl
0;0,402751264;0,595;0,105;0;Texeeff;Pmf1
0;0,40264178;0,671;0,16;0;Texeeff;Ddx1
2,15E-218;0,402467083;0,984;0,848;6,69E-214;Texeeff;Atp5d
0;0,402390656;0,593;0,117;0;Texeeff;Wdr77
0;0,402016387;0,776;0,28;0;Texeeff;Gmps
0;0,401964463;0,595;0,1;0;Texeeff;Ltv1
1,72E-200;0,401775518;0,873;0,441;5,34E-196;Texeeff;Taf10
2,83E-299;0,401461879;0,821;0,333;8,79E-295;Texeeff;Prdx3
2,98E-212;0,401366855;0,986;0,853;9,26E-208;Texeeff;Hnrnpk
8,55E-273;0,399857884;0,997;0,95;2,66E-268;Texeeff;Btf3
0;0,397800108;0,566;0,102;0;Texeeff;Chchd4
0;0,396916334;0,452;0,039;0;Texeeff;Cdca5
0;0,396681126;0,746;0,236;0;Texeeff;Naa15
0;0,396341822;0,509;0,053;0;Texeeff;Mpp6
0;0,395763804;0,668;0,157;0;Texeeff;Magohb
0;0,395743886;0,595;0,103;0;Texeeff;Nup93
0;0,395527959;0,488;0,045;0;Texeeff;Syce2
0;0,394772817;0,507;0,057;0;Texeeff;Cad
0;0,394542804;0,718;0,244;0;Texeeff;Rangap1
0;0,39404929;0,693;0,18;0;Texeeff;Abcf2
0;0,393997094;0,584;0,106;0;Texeeff;Cbx5
4,33E-200;0,392872688;0,896;0,458;1,35E-195;Texeeff;Cops6
2,71E-231;0,39282425;0,86;0,404;8,40E-227;Texeeff;Ndufc1
0;0,391694188;0,756;0,263;0;Texeeff;Immt
0;0,391506765;0,583;0,115;0;Texeeff;Tubg1
0;0,391101049;0,626;0,135;0;Texeeff;Fxn
0;0,390754322;0,802;0,304;0;Texeeff;Nars
0;0,390371141;0,818;0,325;0;Texeeff;Pop5
0;0,38956372;0,702;0,223;0;Texeeff;Pgp
3,93E-177;0,389347659;0,961;0,727;1,22E-172;Texeeff;Cox7a2
0;0,389243667;0,658;0,141;0;Texeeff;Hsd17b12
0;0,389143617;0,62;0,119;0;Texeeff;Prep
0;0,388880664;0,6;0,132;0;Texeeff;Cdk2ap1
0;0,388235865;0,768;0,248;0;Texeeff;Exosc7
0;0,388135674;0,544;0,087;0;Texeeff;Tsr1
8,01E-280;0,387733123;0,842;0,352;2,49E-275;Texeeff;Eif5b
0;0,387657119;0,463;0,086;0;Texeeff;Hist1h2bj
0;0,387329871;0,482;0,087;0;Texeeff;Hist1h4i
0;0,385370635;0,43;0,05;0;Texeeff;Ckap2l
3,35E-184;0,384895161;0,909;0,499;1,04E-179;Texeeff;Rwdd1
1,96E-167;0,384581762;0,934;0,604;6,10E-163;Texeeff;Ndufa11
0;0,384504322;0,719;0,203;0;Texeeff;Txnl4a
0;0,3840049;0,63;0,163;0;Texeeff;Creld2
0;0,38354996;0,36;0,043;0;Texeeff;Hmmr
0;0,382657653;0,691;0,221;0;Texeeff;Tuba4a
0;0,382633933;0,557;0,081;0;Texeeff;Cinp
1,83E-255;0,382278523;0,835;0,364;5,67E-251;Texeeff;Sf3b4
0;0,382007784;0,73;0,237;0;Texeeff;Hdlbp
0;0,381901006;0,735;0,219;0;Texeeff;Mphosph10
2,33E-195;0,381826242;0,873;0,459;7,22E-191;Texeeff;Prpf40a
0;0,381448566;0,444;0,038;0;Texeeff;E2f1
0;0,381131608;0,433;0,041;0;Texeeff;Shcbp1
0;0,37964097;0,758;0,252;0;Texeeff;Smarcb1
0;0,378158388;0,592;0,105;0;Texeeff;Agpat5
0;0,378154943;0,441;0,048;0;Texeeff;Kif15
3,09E-192;0,377773188;0,827;0,424;9,58E-188;Texeeff;Lsm5
0;0,376847813;0,628;0,135;0;Texeeff;Pus1
0;0,375623279;0,571;0,11;0;Texeeff;Pold1
0;0,375566311;0,685;0,206;0;Texeeff;Rfc1
0;0,375289529;0,608;0,115;0;Texeeff;Tbrg4
0;0,374969494;0,759;0,262;0;Texeeff;Timm8b
0;0,374527822;0,476;0,043;0;Texeeff;Wdr4
0;0,374415474;0,672;0,159;0;Texeeff;Bcl7c
0;0,374225816;0,449;0,025;0;Texeeff;Thop1
0;0,374218069;0,789;0,294;0;Texeeff;Eftud2
0;0,373284171;0,761;0,273;0;Texeeff;Maz
0;0,373235134;0,737;0,221;0;Texeeff;Mrpl13
0;0,373074451;0,401;0,037;0;Texeeff;Smyd5
0;0,373064622;0,757;0,268;0;Texeeff;Mrps12
0;0,373044549;0,685;0,182;0;Texeeff;Ppif
0;0,372880946;0,458;0,055;0;Texeeff;Ncapg
7,92E-190;0,372460229;0,9;0,451;2,46E-185;Texeeff;1810022K09Rik
1,01E-243;0,371098285;0,837;0,368;3,12E-239;Texeeff;Tcof1
0;0,370883792;0,715;0,197;0;Texeeff;Mrpl35
2,04E-162;0,370843592;0,952;0,684;6,33E-158;Texeeff;Uqcrb
0;0,370370325;0,447;0,107;0;Texeeff;Mt3
0;0,369760292;0,608;0,123;0;Texeeff;Hspbp1
7,21E-147;0,369454197;0,944;0,655;2,24E-142;Texeeff;Ndufb7
0;0,36936694;0,762;0,271;0;Texeeff;Gtf3a
1,12E-153;0,369262927;0,901;0,562;3,47E-149;Texeeff;Uqcrfs1
0;0,368810614;0,42;0,048;0;Texeeff;Hist1h2ag
